CARRIER_CODE,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_NAME,OriginAirport,OriginLat,OriginLon,DestAirport,DestLat,DestLon
F9,DEN,CO,LAS,NV,2005,2002.0,-3.0,2107,2058.0,-9.0,0.0,,116.0,628.0,0.0,0.0,0.0,0.0,0.0,Frontier,Denver International Airport,39.86169815,-104.6729965,McCarran International Airport,36.08010101,-115.1520004
WN,DEN,CO,LAS,NV,2005,2003.0,-2.0,2105,2046.0,-19.0,0.0,,103.0,628.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,McCarran International Airport,36.08010101,-115.1520004
WN,DEN,CO,LAS,NV,2115,2116.0,1.0,2210,2159.0,-11.0,0.0,,103.0,628.0,0.0,0.0,0.0,0.0,0.0,Southwest,Denver International Airport,39.86169815,-104.6729965,McCarran International Airport,36.08010101,-115.1520004
F9,DEN,CO,LAS,NV,2211,2218.0,7.0,2310,2307.0,-3.0,0.0,,109.0,628.0,0.0,0.0,0.0,0.0,0.0,Frontier,Denver International Airport,39.86169815,-104.6729965,McCarran International Airport,36.08010101,-115.1520004
WN,SLC,UT,LAS,NV,745,752.0,7.0,830,808.0,-22.0,0.0,,76.0,368.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
DL,SLC,UT,LAS,NV,1125,1131.0,6.0,1154,1152.0,-2.0,0.0,,81.0,368.0,0.0,0.0,0.0,0.0,0.0,Delta,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
WN,SLC,UT,LAS,NV,1225,1229.0,4.0,1245,1247.0,2.0,0.0,,78.0,368.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
DL,SLC,UT,LAS,NV,1421,1417.0,-4.0,1451,1434.0,-17.0,0.0,,77.0,368.0,0.0,0.0,0.0,0.0,0.0,Delta,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
WN,SLC,UT,LAS,NV,1435,1431.0,-4.0,1455,1453.0,-2.0,0.0,,82.0,368.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
WN,SLC,UT,LAS,NV,1545,1540.0,-5.0,1605,1555.0,-10.0,0.0,,75.0,368.0,0.0,0.0,0.0,0.0,0.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
DL,SLC,UT,LAS,NV,1656,1700.0,4.0,1726,1722.0,-4.0,0.0,,82.0,368.0,0.0,0.0,0.0,0.0,0.0,Delta,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
WN,SLC,UT,LAS,NV,1830,1838.0,8.0,1850,1910.0,20.0,0.0,,92.0,368.0,0.0,0.0,12.0,0.0,8.0,Southwest,Salt Lake City International Airport,40.78839874,-111.9779968,McCarran International Airport,36.08010101,-115.1520004
WN,PDX,OR,LAS,NV,655,652.0,-3.0,910,857.0,-13.0,0.0,,125.0,763.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
AS,PDX,OR,LAS,NV,800,753.0,-7.0,1006,1002.0,-4.0,0.0,,129.0,763.0,0.0,0.0,0.0,0.0,0.0,Alaska,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
WN,PDX,OR,LAS,NV,1140,1146.0,6.0,1345,1344.0,-1.0,0.0,,118.0,763.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
WN,PDX,OR,LAS,NV,1455,1454.0,-1.0,1655,1646.0,-9.0,0.0,,112.0,763.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
NK,PDX,OR,LAS,NV,1601,1601.0,0.0,1804,1752.0,-12.0,0.0,,111.0,763.0,0.0,0.0,0.0,0.0,0.0,Spirit,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
AS,PDX,OR,LAS,NV,1645,1721.0,36.0,1847,1914.0,27.0,0.0,,113.0,763.0,27.0,0.0,0.0,0.0,0.0,Alaska,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
WN,PDX,OR,LAS,NV,1910,1910.0,0.0,2110,2058.0,-12.0,0.0,,108.0,763.0,0.0,0.0,0.0,0.0,0.0,Southwest,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
AS,PDX,OR,LAS,NV,2050,2045.0,-5.0,2254,2233.0,-21.0,0.0,,108.0,763.0,0.0,0.0,0.0,0.0,0.0,Alaska,Portland International Airport,45.58869934,-122.5979996,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,645,646.0,1.0,815,807.0,-8.0,0.0,,81.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
UA,SFO,CA,LAS,NV,831,833.0,2.0,1010,1001.0,-9.0,0.0,,88.0,414.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
VX,SFO,CA,LAS,NV,900,902.0,2.0,1030,1022.0,-8.0,0.0,,80.0,414.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,1020,1020.0,0.0,1145,1144.0,-1.0,0.0,,84.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
B6,SFO,CA,LAS,NV,1020,1013.0,-7.0,1154,1135.0,-19.0,0.0,,82.0,414.0,0.0,0.0,0.0,0.0,0.0,JetBlue,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
UA,SFO,CA,LAS,NV,1116,1126.0,10.0,1254,1249.0,-5.0,0.0,,83.0,414.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
VX,SFO,CA,LAS,NV,1150,1147.0,-3.0,1320,1313.0,-7.0,0.0,,86.0,414.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,1230,1230.0,0.0,1400,1350.0,-10.0,0.0,,80.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
VX,SFO,CA,LAS,NV,1255,1251.0,-4.0,1425,1414.0,-11.0,0.0,,83.0,414.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
VX,SFO,CA,LAS,NV,1340,1338.0,-2.0,1510,1501.0,-9.0,0.0,,83.0,414.0,0.0,0.0,0.0,0.0,0.0,Virgin America,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,1515,1515.0,0.0,1645,1636.0,-9.0,0.0,,81.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
UA,SFO,CA,LAS,NV,1630,1624.0,-6.0,1809,1756.0,-13.0,0.0,,92.0,414.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,1710,1701.0,-9.0,1840,1818.0,-22.0,0.0,,77.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
B6,SFO,CA,LAS,NV,1745,1749.0,4.0,1915,1931.0,16.0,0.0,,102.0,414.0,4.0,0.0,12.0,0.0,0.0,JetBlue,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
WN,SFO,CA,LAS,NV,1840,1852.0,12.0,2010,2013.0,3.0,0.0,,81.0,414.0,0.0,0.0,0.0,0.0,0.0,Southwest,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
UA,SFO,CA,LAS,NV,1956,1957.0,1.0,2129,2114.0,-15.0,0.0,,77.0,414.0,0.0,0.0,0.0,0.0,0.0,United,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
F9,SFO,CA,LAS,NV,2010,2000.0,-10.0,2144,2129.0,-15.0,0.0,,89.0,414.0,0.0,0.0,0.0,0.0,0.0,Frontier,San Francisco International Airport,37.61899948,-122.375,McCarran International Airport,36.08010101,-115.1520004
DL,MSP,MN,LAS,NV,700,700.0,0.0,837,835.0,-2.0,0.0,,215.0,1299.0,0.0,0.0,0.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,McCarran International Airport,36.08010101,-115.1520004
NK,MSP,MN,LAS,NV,715,711.0,-4.0,842,848.0,6.0,0.0,,217.0,1299.0,0.0,0.0,0.0,0.0,0.0,Spirit,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,McCarran International Airport,36.08010101,-115.1520004
DL,MSP,MN,LAS,NV,901,901.0,0.0,1033,1028.0,-5.0,0.0,,207.0,1299.0,0.0,0.0,0.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,McCarran International Airport,36.08010101,-115.1520004
DL,MSP,MN,LAS,NV,1455,1556.0,61.0,1627,1729.0,62.0,0.0,,213.0,1299.0,61.0,0.0,1.0,0.0,0.0,Delta,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,McCarran International Airport,36.08010101,-115.1520004
NK,MSP,MN,LAS,NV,2006,2116.0,70.0,2132,2309.0,97.0,0.0,,233.0,1299.0,0.0,0.0,27.0,0.0,70.0,Spirit,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.88199997,-93.22180176,McCarran International Airport,36.08010101,-115.1520004
NK,LAX,CA,LAS,NV,600,554.0,-6.0,705,652.0,-13.0,0.0,,58.0,236.0,0.0,0.0,0.0,0.0,0.0,Spirit,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
DL,LAX,CA,LAS,NV,715,713.0,-2.0,831,819.0,-12.0,0.0,,66.0,236.0,0.0,0.0,0.0,0.0,0.0,Delta,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,730,737.0,7.0,830,832.0,2.0,0.0,,55.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
AA,LAX,CA,LAS,NV,813,810.0,-3.0,933,917.0,-16.0,0.0,,67.0,236.0,0.0,0.0,0.0,0.0,0.0,American,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
DL,LAX,CA,LAS,NV,920,924.0,4.0,1039,1034.0,-5.0,0.0,,70.0,236.0,0.0,0.0,0.0,0.0,0.0,Delta,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,945,1006.0,21.0,1045,1109.0,24.0,0.0,,63.0,236.0,4.0,0.0,3.0,0.0,17.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1030,1037.0,7.0,1135,1140.0,5.0,0.0,,63.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1205,1230.0,25.0,1310,1331.0,21.0,0.0,,61.0,236.0,13.0,0.0,0.0,0.0,8.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
AA,LAX,CA,LAS,NV,1235,1229.0,-6.0,1351,1346.0,-5.0,0.0,,77.0,236.0,0.0,0.0,0.0,0.0,0.0,American,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
VX,LAX,CA,LAS,NV,1250,1249.0,-1.0,1350,1350.0,0.0,0.0,,61.0,236.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
UA,LAX,CA,LAS,NV,1305,1348.0,43.0,1424,1448.0,24.0,0.0,,60.0,236.0,7.0,0.0,0.0,0.0,17.0,United,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1325,1335.0,10.0,1430,1435.0,5.0,0.0,,60.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
VX,LAX,CA,LAS,NV,1340,1535.0,115.0,1440,1638.0,118.0,0.0,,63.0,236.0,3.0,0.0,0.0,0.0,115.0,Virgin America,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
AA,LAX,CA,LAS,NV,1356,1432.0,36.0,1513,1559.0,46.0,0.0,,87.0,236.0,6.0,0.0,10.0,0.0,30.0,American,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1435,1520.0,45.0,1535,1615.0,40.0,0.0,,55.0,236.0,0.0,0.0,0.0,0.0,40.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
NK,LAX,CA,LAS,NV,1513,1509.0,-4.0,1617,1606.0,-11.0,0.0,,57.0,236.0,0.0,0.0,0.0,0.0,0.0,Spirit,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
VX,LAX,CA,LAS,NV,1545,1547.0,2.0,1645,1651.0,6.0,0.0,,64.0,236.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1550,1608.0,18.0,1650,1704.0,14.0,0.0,,56.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1620,1618.0,-2.0,1725,1715.0,-10.0,0.0,,57.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
AA,LAX,CA,LAS,NV,1650,1646.0,-4.0,1808,1759.0,-9.0,0.0,,73.0,236.0,0.0,0.0,0.0,0.0,0.0,American,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
VX,LAX,CA,LAS,NV,1700,1656.0,-4.0,1800,1803.0,3.0,0.0,,67.0,236.0,0.0,0.0,0.0,0.0,0.0,Virgin America,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
DL,LAX,CA,LAS,NV,1705,1719.0,14.0,1820,1828.0,8.0,0.0,,69.0,236.0,0.0,0.0,0.0,0.0,0.0,Delta,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,1730,1730.0,0.0,1830,1843.0,13.0,0.0,,73.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
AA,LAX,CA,LAS,NV,1936,1931.0,-5.0,2053,2040.0,-13.0,0.0,,69.0,236.0,0.0,0.0,0.0,0.0,0.0,American,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
NK,LAX,CA,LAS,NV,1950,2023.0,33.0,2053,2125.0,32.0,0.0,,62.0,236.0,0.0,0.0,0.0,0.0,32.0,Spirit,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,LAX,CA,LAS,NV,2135,2140.0,5.0,2235,2237.0,2.0,0.0,,57.0,236.0,0.0,0.0,0.0,0.0,0.0,Southwest,Los Angeles International Airport,33.94250107,-118.4079971,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,700,657.0,-3.0,715,658.0,-17.0,0.0,,61.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,800,754.0,-6.0,805,751.0,-14.0,0.0,,57.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,940,940.0,0.0,945,946.0,1.0,0.0,,66.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,1045,1057.0,12.0,1055,1056.0,1.0,0.0,,59.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
AA,PHX,AZ,LAS,NV,1121,1216.0,55.0,1137,1227.0,50.0,0.0,,71.0,255.0,0.0,0.0,0.0,0.0,50.0,American,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,1140,1138.0,-2.0,1150,1143.0,-7.0,0.0,,65.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,1235,1247.0,12.0,1240,1240.0,0.0,0.0,,53.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,1450,1502.0,12.0,1455,1503.0,8.0,0.0,,61.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
AA,PHX,AZ,LAS,NV,1505,1459.0,-6.0,1515,1506.0,-9.0,0.0,,67.0,255.0,0.0,0.0,0.0,0.0,0.0,American,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,PHX,AZ,LAS,NV,1750,1748.0,-2.0,1755,1745.0,-10.0,0.0,,57.0,255.0,0.0,0.0,0.0,0.0,0.0,Southwest,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
AA,PHX,AZ,LAS,NV,1805,1812.0,7.0,1812,1819.0,7.0,0.0,,67.0,255.0,0.0,0.0,0.0,0.0,0.0,American,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
AA,PHX,AZ,LAS,NV,2130,2126.0,-4.0,2138,2132.0,-6.0,0.0,,66.0,255.0,0.0,0.0,0.0,0.0,0.0,American,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,810,810.0,0.0,930,952.0,22.0,0.0,,102.0,397.0,0.0,0.0,22.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,955,1005.0,10.0,1115,1124.0,9.0,0.0,,79.0,397.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,1210,1215.0,5.0,1330,1328.0,-2.0,0.0,,73.0,397.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,1500,1454.0,-6.0,1620,1610.0,-10.0,0.0,,76.0,397.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,1600,1605.0,5.0,1720,1721.0,1.0,0.0,,76.0,397.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
WN,SMF,CA,LAS,NV,1705,1715.0,10.0,1825,1825.0,0.0,0.0,,70.0,397.0,0.0,0.0,0.0,0.0,0.0,Southwest,Sacramento International Airport,38.69540024,-121.5910034,McCarran International Airport,36.08010101,-115.1520004
HA,HNL,HI,LAS,NV,1605,1604.0,-1.0,2345,2345.0,0.0,0.0,,341.0,2762.0,0.0,0.0,0.0,0.0,0.0,Hawaiian,Honolulu International Airport,21.31870079,-157.9219971,McCarran International Airport,36.08010101,-115.1520004
HA,HNL,HI,LAS,NV,2245,2236.0,-9.0,625,607.0,-18.0,0.0,,331.0,2762.0,0.0,0.0,0.0,0.0,0.0,Hawaiian,Honolulu International Airport,21.31870079,-157.9219971,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,805,802.0,-3.0,920,917.0,-3.0,0.0,,75.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,850,850.0,0.0,1010,1006.0,-4.0,0.0,,76.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1050,1050.0,0.0,1205,1154.0,-11.0,0.0,,64.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1135,1143.0,8.0,1250,1256.0,6.0,0.0,,73.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1300,1300.0,0.0,1415,1408.0,-7.0,0.0,,68.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1700,1701.0,1.0,1815,1808.0,-7.0,0.0,,67.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1740,1730.0,-10.0,1850,1840.0,-10.0,0.0,,70.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,RNO,NV,LAS,NV,1830,1824.0,-6.0,1945,1929.0,-16.0,0.0,,65.0,345.0,0.0,0.0,0.0,0.0,0.0,Southwest,Reno Tahoe International Airport,39.49909973,-119.7679977,McCarran International Airport,36.08010101,-115.1520004
WN,ONT,CA,LAS,NV,655,653.0,-2.0,800,745.0,-15.0,0.0,,52.0,197.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ontario International Airport,34.05599976,-117.6009979,McCarran International Airport,36.08010101,-115.1520004
WN,ONT,CA,LAS,NV,935,941.0,6.0,1030,1037.0,7.0,0.0,,56.0,197.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ontario International Airport,34.05599976,-117.6009979,McCarran International Airport,36.08010101,-115.1520004
WN,ONT,CA,LAS,NV,1250,1306.0,16.0,1345,1356.0,11.0,0.0,,50.0,197.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ontario International Airport,34.05599976,-117.6009979,McCarran International Airport,36.08010101,-115.1520004
WN,ONT,CA,LAS,NV,1420,1422.0,2.0,1515,1515.0,0.0,0.0,,53.0,197.0,0.0,0.0,0.0,0.0,0.0,Southwest,Ontario International Airport,34.05599976,-117.6009979,McCarran International Airport,36.08010101,-115.1520004
WN,AUS,TX,LAS,NV,725,725.0,0.0,830,804.0,-26.0,0.0,,159.0,1090.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,McCarran International Airport,36.08010101,-115.1520004
WN,AUS,TX,LAS,NV,1215,1214.0,-1.0,1315,1253.0,-22.0,0.0,,159.0,1090.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,McCarran International Airport,36.08010101,-115.1520004
WN,AUS,TX,LAS,NV,1450,1448.0,-2.0,1550,1525.0,-25.0,0.0,,157.0,1090.0,0.0,0.0,0.0,0.0,0.0,Southwest,Austin Bergstrom International Airport,30.19449997,-97.66989899,McCarran International Airport,36.08010101,-115.1520004
F9,AUS,TX,LAS,NV,2210,2311.0,61.0,2313,2358.0,45.0,0.0,,167.0,1090.0,0.0,0.0,0.0,0.0,45.0,Frontier,Austin Bergstrom International Airport,30.19449997,-97.66989899,McCarran International Airport,36.08010101,-115.1520004
